percent,code,user,ratio
100,B1,corning-1-user,1
100,B1,corning-2-user,1
100,B1,corning-3-user,1
100,B1,corning-4-user,1
100,B1,corning-5-user,1
100,B1,corning-6-user,1
100,B1,corning-7-user,1
100,B1,corning-8-user,1
100,B2,corning-1-user,1
100,B2,corning-2-user,1
100,B2,corning-3-user,1
100,B2,corning-4-user,1
100,B2,corning-5-user,1
100,B2,corning-6-user,1
100,B2,corning-7-user,1
100,B2,corning-8-user,1
100,B3,corning-1-user,1
100,B3,corning-2-user,1
100,B3,corning-3-user,1
100,B3,corning-4-user,1
100,B3,corning-5-user,1
100,B3,corning-6-user,1
100,B3,corning-7-user,1
100,B3,corning-8-user,1
100,B4,corning-1-user,1
100,B4,corning-2-user,1
100,B4,corning-3-user,1
100,B4,corning-4-user,1
100,B4,corning-5-user,1
100,B4,corning-6-user,1
100,B4,corning-7-user,1
100,B4,corning-8-user,1
100,B5,corning-1-user,1
100,B5,corning-2-user,1
100,B5,corning-3-user,1
100,B5,corning-4-user,1
100,B5,corning-5-user,1
100,B5,corning-6-user,1
100,B5,corning-7-user,1
100,B5,corning-8-user,1
95,B1,corning-1-user,0.9946291498
95,B1,corning-2-user,1
95,B1,corning-3-user,0.97501405
95,B1,corning-4-user,1
95,B1,corning-5-user,1
95,B1,corning-6-user,0.8806641277
95,B1,corning-7-user,1
95,B1,corning-8-user,0.9649056514
95,B2,corning-1-user,0.9926998681
95,B2,corning-2-user,1
95,B2,corning-3-user,0.9659695506
95,B2,corning-4-user,1
95,B2,corning-5-user,1
95,B2,corning-6-user,0.8357911564
95,B2,corning-7-user,1
95,B2,corning-8-user,0.9614949039
95,B3,corning-1-user,1
95,B3,corning-2-user,1
95,B3,corning-3-user,0.9063784408
95,B3,corning-4-user,1
95,B3,corning-5-user,1
95,B3,corning-6-user,1
95,B3,corning-7-user,1
95,B3,corning-8-user,1
95,B4,corning-1-user,0.9770191627
95,B4,corning-2-user,0.9770191627
95,B4,corning-3-user,0.9770191627
95,B4,corning-4-user,0.9770191627
95,B4,corning-5-user,0.9770191627
95,B4,corning-6-user,0.9770191627
95,B4,corning-7-user,0.9770191627
95,B4,corning-8-user,0.9770191627
95,B5,corning-1-user,0.9236837581
95,B5,corning-2-user,0.9236837562
95,B5,corning-3-user,0.9236837534
95,B5,corning-4-user,0.9236837633
95,B5,corning-5-user,0.923683757
95,B5,corning-6-user,0.9236837579
95,B5,corning-7-user,0.9236837493
95,B5,corning-8-user,0.9236837695
90,B1,corning-1-user,0.9945382642
90,B1,corning-2-user,0.933819821
90,B1,corning-3-user,0.9479972606
90,B1,corning-4-user,1
90,B1,corning-5-user,1
90,B1,corning-6-user,0.8571428177
90,B1,corning-7-user,1
90,B1,corning-8-user,0.9467591285
90,B2,corning-1-user,0.9945382222
90,B2,corning-2-user,0.9589856378
90,B2,corning-3-user,0.8891033617
90,B2,corning-4-user,1
90,B2,corning-5-user,1
90,B2,corning-6-user,0.9275130713
90,B2,corning-7-user,1
90,B2,corning-8-user,0.9450789158
90,B3,corning-1-user,1
90,B3,corning-2-user,1
90,B3,corning-3-user,0.8127568816
90,B3,corning-4-user,1
90,B3,corning-5-user,1
90,B3,corning-6-user,1
90,B3,corning-7-user,1
90,B3,corning-8-user,1
90,B4,corning-1-user,0.9540393255
90,B4,corning-2-user,0.9540393255
90,B4,corning-3-user,0.9540393255
90,B4,corning-4-user,0.9540393255
90,B4,corning-5-user,0.9540393255
90,B4,corning-6-user,0.9540393255
90,B4,corning-7-user,0.9540393255
90,B4,corning-8-user,0.9540393255
90,B5,corning-1-user,0.9124010061
90,B5,corning-2-user,0.912401004
90,B5,corning-3-user,0.9124010025
90,B5,corning-4-user,0.9124010035
90,B5,corning-5-user,0.9124010035
90,B5,corning-6-user,0.9124010112
90,B5,corning-7-user,0.9124010067
90,B5,corning-8-user,0.9124010042
85,B1,corning-1-user,0.9918073962
85,B1,corning-2-user,0.9122418942
85,B1,corning-3-user,0.8704804245
85,B1,corning-4-user,1
85,B1,corning-5-user,1
85,B1,corning-6-user,0.8571428177
85,B1,corning-7-user,1
85,B1,corning-8-user,0.9467591247
85,B2,corning-1-user,0.9850008608
85,B2,corning-2-user,0.9111940573
85,B2,corning-3-user,0.8306593876
85,B2,corning-4-user,1
85,B2,corning-5-user,1
85,B2,corning-6-user,0.8561660258
85,B2,corning-7-user,0.9886096201
85,B2,corning-8-user,0.9524819887
85,B3,corning-1-user,1
85,B3,corning-2-user,1
85,B3,corning-3-user,0.7191353224
85,B3,corning-4-user,1
85,B3,corning-5-user,1
85,B3,corning-6-user,1
85,B3,corning-7-user,1
85,B3,corning-8-user,1
85,B4,corning-1-user,0.9310594882
85,B4,corning-2-user,0.9310594882
85,B4,corning-3-user,0.9310594882
85,B4,corning-4-user,0.9310594882
85,B4,corning-5-user,0.9310594882
85,B4,corning-6-user,0.9310594882
85,B4,corning-7-user,0.9310594882
85,B4,corning-8-user,0.9310642708
85,B5,corning-1-user,0.8996250114
85,B5,corning-2-user,0.8996250119
85,B5,corning-3-user,0.8996250098
85,B5,corning-4-user,0.8996250136
85,B5,corning-5-user,0.899625013
85,B5,corning-6-user,0.8996250109
85,B5,corning-7-user,0.8996250138
85,B5,corning-8-user,0.8996250098
80,B1,corning-1-user,0.9890765283
80,B1,corning-2-user,0.9067987162
80,B1,corning-3-user,0.7822070861
80,B1,corning-4-user,1
80,B1,corning-5-user,1
80,B1,corning-6-user,0.8571428177
80,B1,corning-7-user,1
80,B1,corning-8-user,0.9467591247
80,B2,corning-1-user,0.9688663666
80,B2,corning-2-user,0.8755890302
80,B2,corning-3-user,0.7570210801
80,B2,corning-4-user,1
80,B2,corning-5-user,1
80,B2,corning-6-user,0.7596573877
80,B2,corning-7-user,0.9848004715
80,B2,corning-8-user,0.9883352995
80,B3,corning-1-user,1
80,B3,corning-2-user,1
80,B3,corning-3-user,0.6255137631
80,B3,corning-4-user,1
80,B3,corning-5-user,1
80,B3,corning-6-user,1
80,B3,corning-7-user,1
80,B3,corning-8-user,1
80,B4,corning-1-user,0.908079651
80,B4,corning-2-user,0.908079651
80,B4,corning-3-user,0.908079651
80,B4,corning-4-user,0.908079651
80,B4,corning-5-user,0.908079651
80,B4,corning-6-user,0.908079651
80,B4,corning-7-user,0.908079651
80,B4,corning-8-user,0.9080844336
80,B5,corning-1-user,0.8857529326
80,B5,corning-2-user,0.8857529361
80,B5,corning-3-user,0.8857529403
80,B5,corning-4-user,0.8857529346
80,B5,corning-5-user,0.8857529408
80,B5,corning-6-user,0.8857529403
80,B5,corning-7-user,0.8857529374
80,B5,corning-8-user,0.8857529352
75,B1,corning-1-user,0.9863456604
75,B1,corning-2-user,0.9013555381
75,B1,corning-3-user,0.6978988742
75,B1,corning-4-user,0.9643139117
75,B1,corning-5-user,1
75,B1,corning-6-user,0.8962820163
75,B1,corning-7-user,1
75,B1,corning-8-user,0.9331454838
75,B2,corning-1-user,0.9149169471
75,B2,corning-2-user,0.872907573
75,B2,corning-3-user,0.6878029334
75,B2,corning-4-user,0.8928853321
75,B2,corning-5-user,0.8571433683
75,B2,corning-6-user,0.8786568524
75,B2,corning-7-user,1
75,B2,corning-8-user,0.966516062
75,B3,corning-1-user,1
75,B3,corning-2-user,1
75,B3,corning-3-user,0.5318922039
75,B3,corning-4-user,1
75,B3,corning-5-user,1
75,B3,corning-6-user,1
75,B3,corning-7-user,1
75,B3,corning-8-user,1
75,B4,corning-1-user,0.8850998137
75,B4,corning-2-user,0.8850998137
75,B4,corning-3-user,0.8850998137
75,B4,corning-4-user,0.8850998137
75,B4,corning-5-user,0.8850998137
75,B4,corning-6-user,0.8850998137
75,B4,corning-7-user,0.8850998137
75,B4,corning-8-user,0.8851045963
75,B5,corning-1-user,0.8657302596
75,B5,corning-2-user,0.8657302583
75,B5,corning-3-user,0.8657302586
75,B5,corning-4-user,0.8657302588
75,B5,corning-5-user,0.8657302592
75,B5,corning-6-user,0.8657302596
75,B5,corning-7-user,0.8657302588
75,B5,corning-8-user,0.8657302577
70,B1,corning-1-user,0.8127191879
70,B1,corning-2-user,0.8244837515
70,B1,corning-3-user,0.7880990003
70,B1,corning-4-user,0.8026518349
70,B1,corning-5-user,0.9285714421
70,B1,corning-6-user,0.8877645548
70,B1,corning-7-user,1
70,B1,corning-8-user,0.9361080805
70,B2,corning-1-user,0.7105831675
70,B2,corning-2-user,0.8096726176
70,B2,corning-3-user,0.7789530955
70,B2,corning-4-user,0.5885296558
70,B2,corning-5-user,0.798805116
70,B2,corning-6-user,0.8723228597
70,B2,corning-7-user,0.9992522266
70,B2,corning-8-user,0.9644019549
70,B3,corning-1-user,1
70,B3,corning-2-user,1
70,B3,corning-3-user,0.5279888268
70,B3,corning-4-user,1
70,B3,corning-5-user,1
70,B3,corning-6-user,1
70,B3,corning-7-user,1
70,B3,corning-8-user,0.8946786558
70,B4,corning-1-user,0.8621199764
70,B4,corning-2-user,0.8621199764
70,B4,corning-3-user,0.8621199764
70,B4,corning-4-user,0.8621199764
70,B4,corning-5-user,0.8621199764
70,B4,corning-6-user,0.8621199764
70,B4,corning-7-user,0.8621199764
70,B4,corning-8-user,0.862124759
70,B5,corning-1-user,0.8586642869
70,B5,corning-2-user,0.8586642832
70,B5,corning-3-user,0.8586642847
70,B5,corning-4-user,0.8586642847
70,B5,corning-5-user,0.8586642857
70,B5,corning-6-user,0.8586642825
70,B5,corning-7-user,0.8586642845
70,B5,corning-8-user,0.8586642859
65,B1,corning-1-user,0.8421712962
65,B1,corning-2-user,0.8572186214
65,B1,corning-3-user,0.6582721017
65,B1,corning-4-user,0.8026518349
65,B1,corning-5-user,0.8723868079
65,B1,corning-6-user,0.9053376273
65,B1,corning-7-user,1
65,B1,corning-8-user,0.9299957045
65,B2,corning-1-user,0.7842104525
65,B2,corning-2-user,0.8423384708
65,B2,corning-3-user,0.6266978745
65,B2,corning-4-user,0.659957679
65,B2,corning-5-user,0.7317228571
65,B2,corning-6-user,0.9410519071
65,B2,corning-7-user,0.9308094302
65,B2,corning-8-user,0.9882772655
65,B3,corning-1-user,1
65,B3,corning-2-user,0.9154304426
65,B3,corning-3-user,0.5287792708
65,B3,corning-4-user,1
65,B3,corning-5-user,1
65,B3,corning-6-user,1
65,B3,corning-7-user,1
65,B3,corning-8-user,0.8500320448
65,B4,corning-1-user,0.8391401392
65,B4,corning-2-user,0.8391401392
65,B4,corning-3-user,0.8391401392
65,B4,corning-4-user,0.8391401392
65,B4,corning-5-user,0.8391401392
65,B4,corning-6-user,0.8391401392
65,B4,corning-7-user,0.8391401392
65,B4,corning-8-user,0.8391449218
65,B5,corning-1-user,0.8373473608
65,B5,corning-2-user,0.8373473606
65,B5,corning-3-user,0.8373473634
65,B5,corning-4-user,0.8373473623
65,B5,corning-5-user,0.8373473633
65,B5,corning-6-user,0.8373473604
65,B5,corning-7-user,0.8373473616
65,B5,corning-8-user,0.8373473612
60,B1,corning-1-user,0.7900256597
60,B1,corning-2-user,0.7813389014
60,B1,corning-3-user,0.6566837701
60,B1,corning-4-user,0.8026518349
60,B1,corning-5-user,0.8683883834
60,B1,corning-6-user,0.8933212414
60,B1,corning-7-user,0.992025064
60,B1,corning-8-user,0.9285713915
60,B2,corning-1-user,0.7371043315
60,B2,corning-2-user,0.7191782385
60,B2,corning-3-user,0.6544170087
60,B2,corning-4-user,0.659957679
60,B2,corning-5-user,0.7264120583
60,B2,corning-6-user,0.910901699
60,B2,corning-7-user,0.9205964538
60,B2,corning-8-user,0.9979337426
60,B3,corning-1-user,1
60,B3,corning-2-user,0.7864950077
60,B3,corning-3-user,0.5287792708
60,B3,corning-4-user,1
60,B3,corning-5-user,1
60,B3,corning-6-user,1
60,B3,corning-7-user,1
60,B3,corning-8-user,0.8410344678
60,B4,corning-1-user,0.8161603019
60,B4,corning-2-user,0.8161603019
60,B4,corning-3-user,0.8161603019
60,B4,corning-4-user,0.8161603019
60,B4,corning-5-user,0.8161603019
60,B4,corning-6-user,0.8161603019
60,B4,corning-7-user,0.8161603019
60,B4,corning-8-user,0.8161650845
60,B5,corning-1-user,0.8161555496
60,B5,corning-2-user,0.8161555467
60,B5,corning-3-user,0.816155548
60,B5,corning-4-user,0.8161555513
60,B5,corning-5-user,0.8161555493
60,B5,corning-6-user,0.816155549
60,B5,corning-7-user,0.8161555501
60,B5,corning-8-user,0.8161555526
55,B1,corning-1-user,0.6939372956
55,B1,corning-2-user,0.74736457
55,B1,corning-3-user,0.6615267056
55,B1,corning-4-user,0.7805943678
55,B1,corning-5-user,0.8737765273
55,B1,corning-6-user,0.8723867864
55,B1,corning-7-user,0.9568810342
55,B1,corning-8-user,0.9386191702
55,B2,corning-1-user,0.6538760146
55,B2,corning-2-user,0.6726731849
55,B2,corning-3-user,0.6683781735
55,B2,corning-4-user,0.7134895576
55,B2,corning-5-user,0.8041287447
55,B2,corning-6-user,0.8624862531
55,B2,corning-7-user,0.9365353696
55,B2,corning-8-user,0.9950086215
55,B3,corning-1-user,0.9096491299
55,B3,corning-2-user,0.7423796659
55,B3,corning-3-user,0.5287877931
55,B3,corning-4-user,1
55,B3,corning-5-user,1
55,B3,corning-6-user,1
55,B3,corning-7-user,1
55,B3,corning-8-user,0.8324270218
55,B4,corning-1-user,0.7824972955
55,B4,corning-2-user,0.7824972955
55,B4,corning-3-user,0.7824972955
55,B4,corning-4-user,0.7824972955
55,B4,corning-5-user,0.7824972955
55,B4,corning-6-user,0.7824972955
55,B4,corning-7-user,0.7824972955
55,B4,corning-8-user,0.8335954959
55,B5,corning-1-user,0.7840549116
55,B5,corning-2-user,0.7834216516
55,B5,corning-3-user,0.7796669891
55,B5,corning-4-user,0.7958805113
55,B5,corning-5-user,0.7960167272
55,B5,corning-6-user,0.8009292013
55,B5,corning-7-user,0.8043398241
55,B5,corning-8-user,0.8142530301
50,B1,corning-1-user,0.6506920828
50,B1,corning-2-user,0.6096316445
50,B1,corning-3-user,0.6242642421
50,B1,corning-4-user,0.7708211682
50,B1,corning-5-user,0.8243873894
50,B1,corning-6-user,0.8255129035
50,B1,corning-7-user,0.9205740928
50,B1,corning-8-user,1
